"Step","cart-pole-rloo-baseline-2025-03-11-22-51-17 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-22-51-17 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-22-51-17 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-21-44-33 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-21-44-33 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-21-44-33 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-20-34-19 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-20-34-19 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-20-34-19 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-19-43-34 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-19-43-34 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-19-43-34 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-18-36-30 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-18-36-30 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-18-36-30 - train/avg_train_entropy__MAX"
"338","0.4410967726065819","0.4410967726065819","0.4410967726065819","0.39221627488358146","0.39221627488358146","0.39221627488358146","0.4024967294243979","0.4024967294243979","0.4024967294243979","0.46663622065852733","0.46663622065852733","0.46663622065852733","0.40892386894623195","0.40892386894623195","0.40892386894623195"
"339","0.4345236347017888","0.4345236347017888","0.4345236347017888","0.3713846202927706","0.3713846202927706","0.3713846202927706","0.4154927052358398","0.4154927052358398","0.4154927052358398","0.45472152433396346","0.45472152433396346","0.45472152433396346","0.4074577346420194","0.4074577346420194","0.4074577346420194"
"340","0.39807134715103826","0.39807134715103826","0.39807134715103826","0.37454948540204164","0.37454948540204164","0.37454948540204164","0.38737027471029434","0.38737027471029434","0.38737027471029434","0.439291298932539","0.439291298932539","0.439291298932539","0.39994773775703474","0.39994773775703474","0.39994773775703474"
"341","0.39391935733781136","0.39391935733781136","0.39391935733781136","0.36646962450092563","0.36646962450092563","0.36646962450092563","0.40726706383228883","0.40726706383228883","0.40726706383228883","0.45788262975249727","0.45788262975249727","0.45788262975249727","0.4020639922408704","0.4020639922408704","0.4020639922408704"
"342","0.4187637016588411","0.4187637016588411","0.4187637016588411","0.3794159050258237","0.3794159050258237","0.3794159050258237","0.419040504239616","0.419040504239616","0.419040504239616","0.4861897192262771","0.4861897192262771","0.4861897192262771","0.38006168497562254","0.38006168497562254","0.38006168497562254"
"343","0.4012266005250319","0.4012266005250319","0.4012266005250319","0.36969571406915486","0.36969571406915486","0.36969571406915486","0.3890844053697801","0.3890844053697801","0.3890844053697801","0.4266389542902944","0.4266389542902944","0.4266389542902944","0.39157931724564443","0.39157931724564443","0.39157931724564443"
"344","0.39394469964042256","0.39394469964042256","0.39394469964042256","0.3306797420465342","0.3306797420465342","0.3306797420465342","0.40977190714655204","0.40977190714655204","0.40977190714655204","0.4364998259498849","0.4364998259498849","0.4364998259498849","0.39501623253642437","0.39501623253642437","0.39501623253642437"
"345","0.3954561598982443","0.3954561598982443","0.3954561598982443","0.36983720485985916","0.36983720485985916","0.36983720485985916","0.40213474321768444","0.40213474321768444","0.40213474321768444","0.45028902078731664","0.45028902078731664","0.45028902078731664","0.3878634858322286","0.3878634858322286","0.3878634858322286"
"346","0.4143920858412629","0.4143920858412629","0.4143920858412629","0.35663265875981265","0.35663265875981265","0.35663265875981265","0.4053510249300598","0.4053510249300598","0.4053510249300598","0.4414191441426642","0.4414191441426642","0.4414191441426642","0.3533348102082411","0.3533348102082411","0.3533348102082411"
"347","0.42361781077199084","0.42361781077199084","0.42361781077199084","0.3411422847558732","0.3411422847558732","0.3411422847558732","0.410501118336324","0.410501118336324","0.410501118336324","0.4161477823135914","0.4161477823135914","0.4161477823135914","0.3506444322417275","0.3506444322417275","0.3506444322417275"
"348","0.39804803711065856","0.39804803711065856","0.39804803711065856","0.3660815447405757","0.3660815447405757","0.3660815447405757","0.4323628880875185","0.4323628880875185","0.4323628880875185","0.4601054424686595","0.4601054424686595","0.4601054424686595","0.35225837543008787","0.35225837543008787","0.35225837543008787"
"349","0.41651823325596943","0.41651823325596943","0.41651823325596943","0.28718617016082426","0.28718617016082426","0.28718617016082426","0.42213022607611494","0.42213022607611494","0.42213022607611494","0.4783904112201916","0.4783904112201916","0.4783904112201916","0.36264253409645997","0.36264253409645997","0.36264253409645997"
"350","0.3906086439433329","0.3906086439433329","0.3906086439433329","0.3712850672823662","0.3712850672823662","0.3712850672823662","0.42643614691254333","0.42643614691254333","0.42643614691254333","0.4830935037664288","0.4830935037664288","0.4830935037664288","0.399577947992253","0.399577947992253","0.399577947992253"
"351","0.37912673469117114","0.37912673469117114","0.37912673469117114","0.38042695622775746","0.38042695622775746","0.38042695622775746","0.43550759375549386","0.43550759375549386","0.43550759375549386","0.41903499415678774","0.41903499415678774","0.41903499415678774","0.41641543317916235","0.41641543317916235","0.41641543317916235"
"352","0.3987571529753128","0.3987571529753128","0.3987571529753128","0.3737534924238646","0.3737534924238646","0.3737534924238646","0.4243683968631667","0.4243683968631667","0.4243683968631667","0.46200802687969045","0.46200802687969045","0.46200802687969045","0.33525851758579095","0.33525851758579095","0.33525851758579095"
"353","0.4030065319047629","0.4030065319047629","0.4030065319047629","0.35187768655780316","0.35187768655780316","0.35187768655780316","0.4156946572348534","0.4156946572348534","0.4156946572348534","0.4002634110114108","0.4002634110114108","0.4002634110114108","0.42241296905044","0.42241296905044","0.42241296905044"
"354","0.35105861195673543","0.35105861195673543","0.35105861195673543","0.3590290671286318","0.3590290671286318","0.3590290671286318","0.43829787015530747","0.43829787015530747","0.43829787015530747","0.4190344855162576","0.4190344855162576","0.4190344855162576","0.4098651402824971","0.4098651402824971","0.4098651402824971"
"355","0.39148848323452384","0.39148848323452384","0.39148848323452384","0.3109585601076533","0.3109585601076533","0.3109585601076533","0.4227231886815425","0.4227231886815425","0.4227231886815425","0.43674365130625625","0.43674365130625625","0.43674365130625625","0.4262306578800902","0.4262306578800902","0.4262306578800902"
"356","0.4080203569263596","0.4080203569263596","0.4080203569263596","0.29837852099098705","0.29837852099098705","0.29837852099098705","0.4372111441851084","0.4372111441851084","0.4372111441851084","0.42055588035028224","0.42055588035028224","0.42055588035028224","0.35337391295585263","0.35337391295585263","0.35337391295585263"
"357","0.4050449954368913","0.4050449954368913","0.4050449954368913","0.3470290719374198","0.3470290719374198","0.3470290719374198","0.4142318458732916","0.4142318458732916","0.4142318458732916","0.4535757485280271","0.4535757485280271","0.4535757485280271","0.41238084109426837","0.41238084109426837","0.41238084109426837"
"358","0.3844037352727507","0.3844037352727507","0.3844037352727507","0.4000352040397845","0.4000352040397845","0.4000352040397845","0.4184479189070771","0.4184479189070771","0.4184479189070771","0.41626184387710613","0.41626184387710613","0.41626184387710613","0.3770774685448382","0.3770774685448382","0.3770774685448382"
"359","0.3555337471507881","0.3555337471507881","0.3555337471507881","0.38077898326718723","0.38077898326718723","0.38077898326718723","0.42857155747525394","0.42857155747525394","0.42857155747525394","0.396287490750272","0.396287490750272","0.396287490750272","0.3847410151035647","0.3847410151035647","0.3847410151035647"
"360","0.41737833198240937","0.41737833198240937","0.41737833198240937","0.36835774118313563","0.36835774118313563","0.36835774118313563","0.42416392757435095","0.42416392757435095","0.42416392757435095","0.40681667552948503","0.40681667552948503","0.40681667552948503","0.38071196275745767","0.38071196275745767","0.38071196275745767"
"361","0.3924729127420819","0.3924729127420819","0.3924729127420819","0.39505276277068085","0.39505276277068085","0.39505276277068085","0.4337741441787366","0.4337741441787366","0.4337741441787366","0.4343917646738191","0.4343917646738191","0.4343917646738191","0.39711373584999404","0.39711373584999404","0.39711373584999404"
"362","0.3408072024517136","0.3408072024517136","0.3408072024517136","0.30372536827363533","0.30372536827363533","0.30372536827363533","0.4235623366910731","0.4235623366910731","0.4235623366910731","0.45477394150538775","0.45477394150538775","0.45477394150538775","0.3584507235909984","0.3584507235909984","0.3584507235909984"
"363","0.39083609912541273","0.39083609912541273","0.39083609912541273","0.3550712802101711","0.3550712802101711","0.3550712802101711","0.43231841499742585","0.43231841499742585","0.43231841499742585","0.38087428870026735","0.38087428870026735","0.38087428870026735","0.3812140148291173","0.3812140148291173","0.3812140148291173"
"364","0.38780804957910797","0.38780804957910797","0.38780804957910797","0.33690303108875985","0.33690303108875985","0.33690303108875985","0.43558097579347665","0.43558097579347665","0.43558097579347665","0.4471497770470624","0.4471497770470624","0.4471497770470624","0.37703418732595045","0.37703418732595045","0.37703418732595045"
"365","0.4195429211535842","0.4195429211535842","0.4195429211535842","0.37885978207838666","0.37885978207838666","0.37885978207838666","0.4311482363474206","0.4311482363474206","0.4311482363474206","0.4338250527022257","0.4338250527022257","0.4338250527022257","0.41413294259570327","0.41413294259570327","0.41413294259570327"
"366","0.3798954269884017","0.3798954269884017","0.3798954269884017","0.34940100699419374","0.34940100699419374","0.34940100699419374","0.43450763564795486","0.43450763564795486","0.43450763564795486","0.40214208255641287","0.40214208255641287","0.40214208255641287","0.3967772601085778","0.3967772601085778","0.3967772601085778"
"367","0.3927616783335976","0.3927616783335976","0.3927616783335976","0.3637724900339811","0.3637724900339811","0.3637724900339811","0.4296965656924294","0.4296965656924294","0.4296965656924294","0.40111958290299576","0.40111958290299576","0.40111958290299576","0.38658098772478194","0.38658098772478194","0.38658098772478194"
"368","0.32211558356708525","0.32211558356708525","0.32211558356708525","0.3315242762676214","0.3315242762676214","0.3315242762676214","0.43859887998981867","0.43859887998981867","0.43859887998981867","0.448025944243647","0.448025944243647","0.448025944243647","0.3328242746366955","0.3328242746366955","0.3328242746366955"
"369","0.3780510238579796","0.3780510238579796","0.3780510238579796","0.37481821616637584","0.37481821616637584","0.37481821616637584","0.42636668542860573","0.42636668542860573","0.42636668542860573","0.44003019393717335","0.44003019393717335","0.44003019393717335","0.37678638531282727","0.37678638531282727","0.37678638531282727"
"370","0.4007852592059776","0.4007852592059776","0.4007852592059776","0.3744847946198736","0.3744847946198736","0.3744847946198736","0.4355079810732277","0.4355079810732277","0.4355079810732277","0.432660872589268","0.432660872589268","0.432660872589268","0.40930511952257637","0.40930511952257637","0.40930511952257637"
"371","0.3913605088917569","0.3913605088917569","0.3913605088917569","0.3808357856188329","0.3808357856188329","0.3808357856188329","0.42680543145991395","0.42680543145991395","0.42680543145991395","0.4391709891562314","0.4391709891562314","0.4391709891562314","0.3926431927684683","0.3926431927684683","0.3926431927684683"
"372","0.34955244906166055","0.34955244906166055","0.34955244906166055","0.35221798276268296","0.35221798276268296","0.35221798276268296","0.43101437818189153","0.43101437818189153","0.43101437818189153","0.4253189086944494","0.4253189086944494","0.4253189086944494","0.374560430409569","0.374560430409569","0.374560430409569"
"373","0.35157150132931825","0.35157150132931825","0.35157150132931825","0.36890075179905296","0.36890075179905296","0.36890075179905296","0.4315549689877953","0.4315549689877953","0.4315549689877953","0.4020111407304225","0.4020111407304225","0.4020111407304225","0.4163315238159962","0.4163315238159962","0.4163315238159962"
"374","0.3188537428310995","0.3188537428310995","0.3188537428310995","0.35804859116549714","0.35804859116549714","0.35804859116549714","0.43240335223980947","0.43240335223980947","0.43240335223980947","0.4362746867935468","0.4362746867935468","0.4362746867935468","0.3867180019538111","0.3867180019538111","0.3867180019538111"
"375","0.3532966386962669","0.3532966386962669","0.3532966386962669","0.3526074545923402","0.3526074545923402","0.3526074545923402","0.41347300403886766","0.41347300403886766","0.41347300403886766","0.43607795265682536","0.43607795265682536","0.43607795265682536","0.38526644857128617","0.38526644857128617","0.38526644857128617"
"376","0.36568604508867975","0.36568604508867975","0.36568604508867975","0.3531939115193268","0.3531939115193268","0.3531939115193268","0.406510403084365","0.406510403084365","0.406510403084365","0.39847996476425995","0.39847996476425995","0.39847996476425995","0.3546753949859802","0.3546753949859802","0.3546753949859802"
"377","0.3270856447105489","0.3270856447105489","0.3270856447105489","0.35244629797247523","0.35244629797247523","0.35244629797247523","0.3962324643629836","0.3962324643629836","0.3962324643629836","0.4161568892704336","0.4161568892704336","0.4161568892704336","0.39094745733833935","0.39094745733833935","0.39094745733833935"
"378","0.37100381294261936","0.37100381294261936","0.37100381294261936","0.39240255689741915","0.39240255689741915","0.39240255689741915","0.41893697370478183","0.41893697370478183","0.41893697370478183","0.3968931911712604","0.3968931911712604","0.3968931911712604","0.37168128220297","0.37168128220297","0.37168128220297"
"379","0.3458231822772941","0.3458231822772941","0.3458231822772941","0.31594672487837616","0.31594672487837616","0.31594672487837616","0.4143909869269701","0.4143909869269701","0.4143909869269701","0.413074750395328","0.413074750395328","0.413074750395328","0.32772220249508005","0.32772220249508005","0.32772220249508005"
"380","0.2999325732897739","0.2999325732897739","0.2999325732897739","0.380807246138742","0.380807246138742","0.380807246138742","0.420019333905002","0.420019333905002","0.420019333905002","0.3944919107501951","0.3944919107501951","0.3944919107501951","0.4008771384392761","0.4008771384392761","0.4008771384392761"
"381","0.2918158394466682","0.2918158394466682","0.2918158394466682","0.3562131575280346","0.3562131575280346","0.3562131575280346","0.41682987475549454","0.41682987475549454","0.41682987475549454","0.42497655392096906","0.42497655392096906","0.42497655392096906","0.3388369152670148","0.3388369152670148","0.3388369152670148"
"382","0.26416329501463787","0.26416329501463787","0.26416329501463787","0.34201241849833297","0.34201241849833297","0.34201241849833297","0.42225489808045674","0.42225489808045674","0.42225489808045674","0.40829838866475177","0.40829838866475177","0.40829838866475177","0.35316477269456326","0.35316477269456326","0.35316477269456326"
"383","0.30449178307970776","0.30449178307970776","0.30449178307970776","0.39178731344912415","0.39178731344912415","0.39178731344912415","0.41172789346072386","0.41172789346072386","0.41172789346072386","0.4002291157175012","0.4002291157175012","0.4002291157175012","0.383227626246726","0.383227626246726","0.383227626246726"
"384","0.2820933291171203","0.2820933291171203","0.2820933291171203","0.33802584707422956","0.33802584707422956","0.33802584707422956","0.4125181326293387","0.4125181326293387","0.4125181326293387","0.3910700769793621","0.3910700769793621","0.3910700769793621","0.33559850481480835","0.33559850481480835","0.33559850481480835"
"385","0.28762913419464664","0.28762913419464664","0.28762913419464664","0.3722984183160903","0.3722984183160903","0.3722984183160903","0.43481050013564526","0.43481050013564526","0.43481050013564526","0.3762758600388532","0.3762758600388532","0.3762758600388532","0.3372739478570089","0.3372739478570089","0.3372739478570089"
"386","0.25267152174182606","0.25267152174182606","0.25267152174182606","0.37249149027025796","0.37249149027025796","0.37249149027025796","0.4069152955141617","0.4069152955141617","0.4069152955141617","0.38698342588643336","0.38698342588643336","0.38698342588643336","0.35876860357861473","0.35876860357861473","0.35876860357861473"
"387","0.2924143289302918","0.2924143289302918","0.2924143289302918","0.361110188834888","0.361110188834888","0.361110188834888","0.4146713396439591","0.4146713396439591","0.4146713396439591","0.4167343418620919","0.4167343418620919","0.4167343418620919","0.380466684736151","0.380466684736151","0.380466684736151"
"388","0.27737851098958777","0.27737851098958777","0.27737851098958777","0.3200288307824128","0.3200288307824128","0.3200288307824128","0.41493045585435173","0.41493045585435173","0.41493045585435173","0.39831392860699166","0.39831392860699166","0.39831392860699166","0.3476569009489185","0.3476569009489185","0.3476569009489185"
"389","0.2621727128818566","0.2621727128818566","0.2621727128818566","0.38723276174181626","0.38723276174181626","0.38723276174181626","0.4147804991598823","0.4147804991598823","0.4147804991598823","0.42388902288077746","0.42388902288077746","0.42388902288077746","0.3892310713242342","0.3892310713242342","0.3892310713242342"
"390","0.25460555917514055","0.25460555917514055","0.25460555917514055","0.3845641318383552","0.3845641318383552","0.3845641318383552","0.41408023626944307","0.41408023626944307","0.41408023626944307","0.4353771798249085","0.4353771798249085","0.4353771798249085","0.3929982657660488","0.3929982657660488","0.3929982657660488"
"391","0.29341750625564","0.29341750625564","0.29341750625564","0.4161882052024783","0.4161882052024783","0.4161882052024783","0.42073617006075803","0.42073617006075803","0.42073617006075803","0.3902251680910997","0.3902251680910997","0.3902251680910997","0.32702816495920656","0.32702816495920656","0.32702816495920656"
"392","0.2116293541872726","0.2116293541872726","0.2116293541872726","0.3478549898280848","0.3478549898280848","0.3478549898280848","0.4094493460272206","0.4094493460272206","0.4094493460272206","0.40106397499495366","0.40106397499495366","0.40106397499495366","0.38145392233239833","0.38145392233239833","0.38145392233239833"
"393","0.22416203284807742","0.22416203284807742","0.22416203284807742","0.33584163197422945","0.33584163197422945","0.33584163197422945","0.428031999795232","0.428031999795232","0.428031999795232","0.3832875669399607","0.3832875669399607","0.3832875669399607","0.34813562779759316","0.34813562779759316","0.34813562779759316"
"394","0.2898661076641651","0.2898661076641651","0.2898661076641651","0.3435040974673085","0.3435040974673085","0.3435040974673085","0.4177300418634259","0.4177300418634259","0.4177300418634259","0.4118441304543936","0.4118441304543936","0.4118441304543936","0.3780656516638338","0.3780656516638338","0.3780656516638338"
"395","0.30464877859569933","0.30464877859569933","0.30464877859569933","0.37448257797942736","0.37448257797942736","0.37448257797942736","0.4124920473310631","0.4124920473310631","0.4124920473310631","0.39135755662863037","0.39135755662863037","0.39135755662863037","0.35864518752205005","0.35864518752205005","0.35864518752205005"
"396","0.30471786522143257","0.30471786522143257","0.30471786522143257","0.3675419675291426","0.3675419675291426","0.3675419675291426","0.4160010845081124","0.4160010845081124","0.4160010845081124","0.4221886301809971","0.4221886301809971","0.4221886301809971","0.336869125726142","0.336869125726142","0.336869125726142"
"397","0.2621105862183493","0.2621105862183493","0.2621105862183493","0.32294029189035445","0.32294029189035445","0.32294029189035445","0.4055170421325602","0.4055170421325602","0.4055170421325602","0.38236183589490047","0.38236183589490047","0.38236183589490047","0.39067017195097914","0.39067017195097914","0.39067017195097914"
"398","0.24292892198915675","0.24292892198915675","0.24292892198915675","0.3396058549651198","0.3396058549651198","0.3396058549651198","0.42636179181956685","0.42636179181956685","0.42636179181956685","0.34129753493543136","0.34129753493543136","0.34129753493543136","0.358704160789939","0.358704160789939","0.358704160789939"
"399","0.26527580132577744","0.26527580132577744","0.26527580132577744","0.30752352011988326","0.30752352011988326","0.30752352011988326","0.41433080762463215","0.41433080762463215","0.41433080762463215","0.3907643446653986","0.3907643446653986","0.3907643446653986","0.33350127826280507","0.33350127826280507","0.33350127826280507"
"400","0.24025458614940598","0.24025458614940598","0.24025458614940598","0.362187203617733","0.362187203617733","0.362187203617733","0.40991634815372524","0.40991634815372524","0.40991634815372524","0.36963905546340875","0.36963905546340875","0.36963905546340875","0.3638437058048781","0.3638437058048781","0.3638437058048781"
"401","0.32385203278932256","0.32385203278932256","0.32385203278932256","0.33269590956121026","0.33269590956121026","0.33269590956121026","0.41014956192285174","0.41014956192285174","0.41014956192285174","0.4002192927811974","0.4002192927811974","0.4002192927811974","0.34507148130951343","0.34507148130951343","0.34507148130951343"
"402","0.2708618370143232","0.2708618370143232","0.2708618370143232","0.28850941197697455","0.28850941197697455","0.28850941197697455","0.4051868242554774","0.4051868242554774","0.4051868242554774","0.39938800050299506","0.39938800050299506","0.39938800050299506","0.34796971015342454","0.34796971015342454","0.34796971015342454"
"403","0.2278205768731292","0.2278205768731292","0.2278205768731292","0.3968851107237223","0.3968851107237223","0.3968851107237223","0.43644846514816166","0.43644846514816166","0.43644846514816166","0.3760997380065326","0.3760997380065326","0.3760997380065326","0.364061065502272","0.364061065502272","0.364061065502272"
"404","0.2047699437489708","0.2047699437489708","0.2047699437489708","0.3732122244189007","0.3732122244189007","0.3732122244189007","0.39853885547657775","0.39853885547657775","0.39853885547657775","0.3590140166334152","0.3590140166334152","0.3590140166334152","0.3221358111536688","0.3221358111536688","0.3221358111536688"
"405","0.2080934278625514","0.2080934278625514","0.2080934278625514","0.38279105680284525","0.38279105680284525","0.38279105680284525","0.4170233209976577","0.4170233209976577","0.4170233209976577","0.35792441251168744","0.35792441251168744","0.35792441251168744","0.42026099849662685","0.42026099849662685","0.42026099849662685"
"406","0.2382410265043707","0.2382410265043707","0.2382410265043707","0.34644299219680935","0.34644299219680935","0.34644299219680935","0.4309615820251056","0.4309615820251056","0.4309615820251056","0.3810154734721325","0.3810154734721325","0.3810154734721325","0.383042432916997","0.383042432916997","0.383042432916997"
"407","0.3296256594414754","0.3296256594414754","0.3296256594414754","0.3757917101555449","0.3757917101555449","0.3757917101555449","0.41368734145975034","0.41368734145975034","0.41368734145975034","0.4021679762043057","0.4021679762043057","0.4021679762043057","0.36404070346057904","0.36404070346057904","0.36404070346057904"
"408","0.22880231289845207","0.22880231289845207","0.22880231289845207","0.35588507791945767","0.35588507791945767","0.35588507791945767","0.4228991143906326","0.4228991143906326","0.4228991143906326","0.38456698906369424","0.38456698906369424","0.38456698906369424","0.36569616701425195","0.36569616701425195","0.36569616701425195"
"409","0.2851390115914685","0.2851390115914685","0.2851390115914685","0.32550948485273484","0.32550948485273484","0.32550948485273484","0.4263246021279192","0.4263246021279192","0.4263246021279192","0.4010463496625198","0.4010463496625198","0.4010463496625198","0.35077190823630017","0.35077190823630017","0.35077190823630017"
"410","0.2947121426913383","0.2947121426913383","0.2947121426913383","0.3188607943365314","0.3188607943365314","0.3188607943365314","0.40729657909704836","0.40729657909704836","0.40729657909704836","0.4191524943658952","0.4191524943658952","0.4191524943658952","0.3528613098169704","0.3528613098169704","0.3528613098169704"
"411","0.28421077463239885","0.28421077463239885","0.28421077463239885","0.3478489118718984","0.3478489118718984","0.3478489118718984","0.42002132657694163","0.42002132657694163","0.42002132657694163","0.3615314293997001","0.3615314293997001","0.3615314293997001","0.38303557920655235","0.38303557920655235","0.38303557920655235"
"412","0.3020553647928083","0.3020553647928083","0.3020553647928083","0.30206088795341013","0.30206088795341013","0.30206088795341013","0.433074788242433","0.433074788242433","0.433074788242433","0.3554301583087646","0.3554301583087646","0.3554301583087646","0.3360639101067718","0.3360639101067718","0.3360639101067718"
"413","0.21378705493438505","0.21378705493438505","0.21378705493438505","0.33690327388633445","0.33690327388633445","0.33690327388633445","0.42857756192182567","0.42857756192182567","0.42857756192182567","0.35458770738879486","0.35458770738879486","0.35458770738879486","0.3678914248586232","0.3678914248586232","0.3678914248586232"
"414","0.24094688042647958","0.24094688042647958","0.24094688042647958","0.34467485855341323","0.34467485855341323","0.34467485855341323","0.41553927387303885","0.41553927387303885","0.41553927387303885","0.4110053916947606","0.4110053916947606","0.4110053916947606","0.34955592084379333","0.34955592084379333","0.34955592084379333"
"415","0.2671878497364286","0.2671878497364286","0.2671878497364286","0.3502957683927066","0.3502957683927066","0.3502957683927066","0.4258172807039982","0.4258172807039982","0.4258172807039982","0.3809326984091581","0.3809326984091581","0.3809326984091581","0.33118414504309673","0.33118414504309673","0.33118414504309673"
"416","0.26859403812739646","0.26859403812739646","0.26859403812739646","0.34327391343233177","0.34327391343233177","0.34327391343233177","0.4303260894869454","0.4303260894869454","0.4303260894869454","0.38419303757107026","0.38419303757107026","0.38419303757107026","0.30113364165937667","0.30113364165937667","0.30113364165937667"
"417","0.2679052449517721","0.2679052449517721","0.2679052449517721","0.31497611842136153","0.31497611842136153","0.31497611842136153","0.42712995870919257","0.42712995870919257","0.42712995870919257","0.43009492584505815","0.43009492584505815","0.43009492584505815","0.33613404721345824","0.33613404721345824","0.33613404721345824"
"418","0.25391577919074637","0.25391577919074637","0.25391577919074637","0.31131819838986835","0.31131819838986835","0.31131819838986835","0.4368305580706765","0.4368305580706765","0.4368305580706765","0.41363424270392446","0.41363424270392446","0.41363424270392446","0.3688272246034306","0.3688272246034306","0.3688272246034306"
"419","0.2590597148387447","0.2590597148387447","0.2590597148387447","0.3088760370560427","0.3088760370560427","0.3088760370560427","0.4108528423335101","0.4108528423335101","0.4108528423335101","0.42301691597168634","0.42301691597168634","0.42301691597168634","0.28357410598690314","0.28357410598690314","0.28357410598690314"
"420","0.22422127035147157","0.22422127035147157","0.22422127035147157","0.3963121920788806","0.3963121920788806","0.3963121920788806","0.4304946400831977","0.4304946400831977","0.4304946400831977","0.38462350875557777","0.38462350875557777","0.38462350875557777","0.3557893707999487","0.3557893707999487","0.3557893707999487"
"421","0.2654869315840194","0.2654869315840194","0.2654869315840194","0.39706402127021173","0.39706402127021173","0.39706402127021173","0.4460050211413181","0.4460050211413181","0.4460050211413181","0.37788925345050006","0.37788925345050006","0.37788925345050006","0.3922327576205428","0.3922327576205428","0.3922327576205428"
"422","0.2627101101004283","0.2627101101004283","0.2627101101004283","0.378564455460978","0.378564455460978","0.378564455460978","0.41707506562571506","0.41707506562571506","0.41707506562571506","0.3678068965139762","0.3678068965139762","0.3678068965139762","0.35928955746439356","0.35928955746439356","0.35928955746439356"
"423","0.19276751229268596","0.19276751229268596","0.19276751229268596","0.40293848485562195","0.40293848485562195","0.40293848485562195","0.416488917492592","0.416488917492592","0.416488917492592","0.33126555305654637","0.33126555305654637","0.33126555305654637","0.3207287380884232","0.3207287380884232","0.3207287380884232"
"424","0.2611348903746101","0.2611348903746101","0.2611348903746101","0.3969917565362689","0.3969917565362689","0.3969917565362689","0.4276861824638509","0.4276861824638509","0.4276861824638509","0.4018901014660593","0.4018901014660593","0.4018901014660593","0.28058329595254944","0.28058329595254944","0.28058329595254944"
"425","0.28364481227532873","0.28364481227532873","0.28364481227532873","0.39598521802502185","0.39598521802502185","0.39598521802502185","0.40644654132885627","0.40644654132885627","0.40644654132885627","0.3606875494672837","0.3606875494672837","0.3606875494672837","0.4259415098882688","0.4259415098882688","0.4259415098882688"
"426","0.22998646256149696","0.22998646256149696","0.22998646256149696","0.408079908323627","0.408079908323627","0.408079908323627","0.40181684371482695","0.40181684371482695","0.40181684371482695","0.35397527306985566","0.35397527306985566","0.35397527306985566","0.43690711136616667","0.43690711136616667","0.43690711136616667"
"427","0.2546714612149345","0.2546714612149345","0.2546714612149345","0.4131407684649166","0.4131407684649166","0.4131407684649166","0.40047757352639746","0.40047757352639746","0.40047757352639746","0.3378412233689137","0.3378412233689137","0.3378412233689137","0.42256967501028336","0.42256967501028336","0.42256967501028336"
"428","0.1989617300082125","0.1989617300082125","0.1989617300082125","0.4130671543940116","0.4130671543940116","0.4130671543940116","0.433535347251629","0.433535347251629","0.433535347251629","0.3681961965226138","0.3681961965226138","0.3681961965226138","0.3385855627168563","0.3385855627168563","0.3385855627168563"
"429","0.24402832563498725","0.24402832563498725","0.24402832563498725","0.38115168092683593","0.38115168092683593","0.38115168092683593","0.41707924832220306","0.41707924832220306","0.41707924832220306","0.38086494945656185","0.38086494945656185","0.38086494945656185","0.31056166210280234","0.31056166210280234","0.31056166210280234"
"430","0.27100721414641155","0.27100721414641155","0.27100721414641155","0.4178283525266179","0.4178283525266179","0.4178283525266179","0.4208465968000819","0.4208465968000819","0.4208465968000819","0.36054563727925276","0.36054563727925276","0.36054563727925276","0.3640652648455216","0.3640652648455216","0.3640652648455216"
"431","0.28973631868862093","0.28973631868862093","0.28973631868862093","0.4168831309726047","0.4168831309726047","0.4168831309726047","0.4321265904819738","0.4321265904819738","0.4321265904819738","0.35228517942978804","0.35228517942978804","0.35228517942978804","0.4399630008528766","0.4399630008528766","0.4399630008528766"
"432","0.26019020208632215","0.26019020208632215","0.26019020208632215","0.42076765329915633","0.42076765329915633","0.42076765329915633","0.42120925050035296","0.42120925050035296","0.42120925050035296","0.347746517546137","0.347746517546137","0.347746517546137","0.43327178001554784","0.43327178001554784","0.43327178001554784"
"433","0.27841452436680764","0.27841452436680764","0.27841452436680764","0.42533465296832945","0.42533465296832945","0.42533465296832945","0.3997721473066849","0.3997721473066849","0.3997721473066849","0.4037992499141656","0.4037992499141656","0.4037992499141656","0.31184482366676","0.31184482366676","0.31184482366676"
